院校,专业,专业详情,年份,最低分,位次,科目,985,211
福州大学,软件工程,,2017,598,17944,理科,0,1
福州大学,采矿工程,,2017,568,36977,理科,0,1
福州大学,物流管理,,2017,583,3847,文科,0,1
福州大学,金融学,,2017,585,3526,文科,0,1
福州大学,财务管理,,2017,587,3182,文科,0,1
福州大学,经济统计学,,2017,594,19768,理科,0,1
福州大学,环境工程,,2017,594,19865,理科,0,1
福州大学,日语,,2017,582,3979,文科,0,1
福州大学,集成电路设计与集成系统,,2017,594,19839,理科,0,1
福州大学,矿物加工工程,,2017,573,33605,理科,0,1
福州大学,土木工程,,2018,601,19312,理科,0,1
福州大学,资源勘查工程,,2018,579,33663,理科,0,1
福州大学,电气工程及其自动化,,2018,602,19125,理科,0,1
福州大学,化学工程与工艺,,2018,602,18951,理科,0,1
福州大学,机械设计制造及其自动化,,2018,603,18481,理科,0,1
福州大学,高分子材料与工程,,2018,602,18901,理科,0,1
福州大学,数学类,（数学与应用数学、信息与计算科学）,2018,607,16496,理科,0,1
福州大学,软件工程,,2018,606,16803,理科,0,1
福州大学,采矿工程,,2018,577,34872,理科,0,1
福州大学,金融学,,2018,613,2848,文科,0,1
福州大学,法学,,2018,610,3393,文科,0,1
福州大学,环境工程,,2018,602,18928,理科,0,1
福州大学,建筑学,,2018,601,19352,理科,0,1
福州大学,制药工程,,2018,601,19427,理科,0,1
福州大学,矿物加工工程,,2018,577,35205,理科,0,1
福州大学,财务管理,,2018,611,3170,文科,0,1
福州大学,经济统计学,,2018,602,18721,理科,0,1
福州大学,化学,,2018,602,19252,理科,0,1
福州大学,生物工程,,2018,601,19400,理科,0,1
福州大学,集成电路设计与集成系统,,2018,602,19126,理科,0,1
福州大学,资源勘查工程,,2019,581,27532,理科,0,1
福州大学,电气工程及其自动化,,2019,598,17451,理科,0,1
福州大学,土木工程,,2019,597,17957,理科,0,1
福州大学,电子信息工程,（中外合作办学）,2019,580,28003,理科,0,1
福州大学,矿物加工工程,,2019,574,32554,理科,0,1
福州大学,金融学,,2019,592,3623,文科,0,1
福州大学,化学,,2019,598,17451,理科,0,1
福州大学,软件工程,（中外合作办学）,2019,580,28244,理科,0,1
福州大学,自动化,（中外合作办学）,2019,579,28595,理科,0,1
福州大学,生物工程,,2019,596,18503,理科,0,1
福州大学,集成电路设计与集成系统,,2019,597,17957,理科,0,1
福州大学,数学类,（数学与应用数学、信息与计算科学）,2019,595,19010,理科,0,1
福州大学,财务管理,,2019,592,3711,文科,0,1
福州大学,软件工程,,2019,600,16103,理科,0,1
福州大学,数字媒体技术,（中外合作办学）,2019,578,29053,理科,0,1
福州大学,采矿工程,,2019,576,31139,理科,0,1
福州大学,经济统计学,,2019,597,17707,理科,0,1
福州大学,高分子材料与工程,,2019,597,17957,理科,0,1
福州大学,法学,,2019,593,3453,文科,0,1
福州大学,电气工程及其自动化,,2016,614,18487,理科,0,1
福州大学,化学工程与工艺,,2016,611,20183,理科,0,1
福州大学,化学类,,2016,615,17936,理科,0,1
福州大学,土木工程,,2016,611,20183,理科,0,1
福州大学,机械设计制造及其自动化,,2016,614,18487,理科,0,1
福州大学,环境工程,,2016,613,19052,理科,0,1
福州大学,矿物加工工程,"（地矿类,单列）",2016,579,43274,理科,0,1
福州大学,过程装备与控制工程,,2016,610,20736,理科,0,1
福州大学,建筑学,,2016,615,17936,理科,0,1
福州大学,经济统计学,,2016,611,20183,理科,0,1
福州大学,生物工程类,,2016,611,20183,理科,0,1
福州大学,采矿工程,"（地矿类,单列）",2016,577,45061,理科,0,1
福州大学,制药工程,,2016,611,20183,理科,0,1
福州大学,光电信息科学与工程,,2016,613,19052,理科,0,1
福州大学,资源勘查工程,"（地矿类,单列）",2016,588,35863,理科,0,1
福州大学,财务管理,,2016,577,3603,文科,0,1
福州大学,法学,,2016,570,4930,文科,0,1
福州大学,数学类,,2016,612,19589,理科,0,1
南昌大学,材料成型及控制工程,,2017,588,23161,理科,0,1
南昌大学,物理学类,（物理学、应用物理学）,2017,589,22644,理科,0,1
南昌大学,国际商务,,2017,593,20477,理科,0,1
南昌大学,法学类,（法学、知识产权）,2017,584,3692,文科,0,1
南昌大学,新闻学,,2017,588,3054,文科,0,1
南昌大学,化学类,（化学、应用化学）,2017,588,23320,理科,0,1
南昌大学,会计学,（ACCA）,2017,584,3638,文科,0,1
南昌大学,临床医学,,2017,607,13534,理科,0,1
南昌大学,麻醉学,,2017,606,14186,理科,0,1
南昌大学,机械类,（机械设计制造及其自动化、车辆工程）,2017,590,22045,理科,0,1
南昌大学,材料类,（材料科学与工程、高分子材料与工程、材料物理、新能源材料与器件）,2017,590,22186,理科,0,1
南昌大学,日语,,2017,583,3908,文科,0,1
南昌大学,管理科学,,2017,589,22651,理科,0,1
南昌大学,康复治疗学,,2017,594,19774,理科,0,1
南昌大学,人力资源管理,,2017,582,3974,文科,0,1
南昌大学,生物科学类,（生物科学、生物技术、生态学）,2017,591,21907,理科,0,1
南昌大学,行政管理,,2017,583,3904,文科,0,1
南昌大学,环境科学与工程,,2017,589,22995,理科,0,1
南昌大学,药学,,2017,591,21601,理科,0,1
南昌大学,计算机类,（计算机科学与技术、网络工程）,2017,595,19563,理科,0,1
南昌大学,材料成型及控制工程,,2018,596,22391,理科,0,1
南昌大学,软件工程,,2018,597,22039,理科,0,1
南昌大学,电气工程及其自动化,,2018,599,20438,理科,0,1
南昌大学,德语,,2018,607,3896,文科,0,1
南昌大学,新闻学,,2018,608,3760,文科,0,1
南昌大学,自动化,,2018,597,21925,理科,0,1
南昌大学,国际商务,,2018,607,3898,文科,0,1
南昌大学,过程装备与控制工程,,2018,596,22385,理科,0,1
南昌大学,工商管理类,（工商管理、会计学）,2018,613,2994,文科,0,1
南昌大学,制药工程,,2018,597,22029,理科,0,1
南昌大学,生物工程,,2018,596,22517,理科,0,1
南昌大学,管理科学,,2018,596,22514,理科,0,1
南昌大学,生物科学类,（生物科学、生物技术、生态学）,2018,596,22151,理科,0,1
南昌大学,护理学,,2018,597,21981,理科,0,1
南昌大学,物理学类,（物理学、应用物理学）,2018,596,22174,理科,0,1
南昌大学,哲学,,2018,607,3961,文科,0,1
南昌大学,金融数学,,2018,598,21218,理科,0,1
南昌大学,环境科学与工程,,2018,596,22459,理科,0,1
南昌大学,眼视光学,,2018,598,20960,理科,0,1
南昌大学,教育学,（师范）,2018,607,3880,文科,0,1
南昌大学,软件工程,,2019,593,20095,理科,0,1
南昌大学,材料成型及控制工程,,2019,590,21869,理科,0,1
南昌大学,新闻学,,2019,592,3654,文科,0,1
南昌大学,国际商务,,2019,591,21290,理科,0,1
南昌大学,工商管理类,（工商管理、会计学）,2019,596,18503,理科,0,1
南昌大学,行政管理,,2019,592,3654,文科,0,1
南昌大学,计算机类,（计算机科学与技术、网络工程、数据科学与大数据技术）,2019,606,13691,理科,0,1
南昌大学,国际商务,,2019,592,3654,文科,0,1
南昌大学,土木类,（土木工程、建筑环境与能源应用工程、给排水科学与工程）,2019,590,21869,理科,0,1
南昌大学,光电信息科学与工程,,2019,592,20690,理科,0,1
南昌大学,会计学,（国际会计师）,2019,591,3854,文科,0,1
南昌大学,眼视光医学,,2019,606,13691,理科,0,1
南昌大学,法学类,（法学、知识产权）,2019,594,3280,文科,0,1
南昌大学,护理学,,2019,593,19985,理科,0,1
南昌大学,金融学,,2019,593,3453,文科,0,1
南昌大学,麻醉学,,2019,608,12830,理科,0,1
南昌大学,管理科学,,2019,590,21869,理科,0,1
南昌大学,过程装备与控制工程,,2019,591,21290,理科,0,1
南昌大学,工商管理类,（工商管理、会计学）,2019,594,3280,文科,0,1
南昌大学,眼视光学,,2019,590,21869,理科,0,1
南昌大学,新闻学,,2016,575,3960,文科,0,1
南昌大学,工商管理,（中法实验班）,2016,571,4712,文科,0,1
南昌大学,工商管理类,（工商管理、会计学）,2016,577,3603,文科,0,1
南昌大学,广告学,,2016,574,4128,文科,0,1
南昌大学,法学类,（法学、知识产权）,2016,576,3767,文科,0,1
南昌大学,哲学,,2016,571,4712,文科,0,1
南昌大学,会计学,（国际会计师ACCA）,2016,576,3767,文科,0,1
南昌大学,行政管理,,2016,572,4498,文科,0,1
南昌大学,俄语,,2016,571,4712,文科,0,1
南昌大学,西班牙语,,2016,580,3114,文科,0,1
南昌大学,国际经济与贸易,,2016,574,4128,文科,0,1
南昌大学,日语,,2016,572,4498,文科,0,1
南昌大学,金融学,,2016,583,2670,文科,0,1
南昌大学,人力资源管理,,2016,571,4712,文科,0,1
南昌大学,中国语言文学类,（汉语言文学、汉语国际教育）,2016,574,4128,文科,0,1
南昌大学,德语,,2016,573,4306,文科,0,1
山东大学,临床医学,,2017,635,4748,理科,1,1
山东大学,电气工程及其自动化,,2017,635,4691,理科,1,1
山东大学,朝鲜语,,2017,600,1659,文科,1,1
山东大学,英语,,2017,630,5927,理科,1,1
山东大学,软件工程,,2017,625,7190,理科,1,1
山东大学,英语,,2017,606,1171,文科,1,1
山东大学,集成电路设计与集成系统,,2017,623,7692,理科,1,1
山东大学,口腔医学,,2017,635,4674,理科,1,1
山东大学,交通运输类,,2017,624,7391,理科,1,1
山东大学,能源动力类,,2017,624,7560,理科,1,1
山东大学,经济学类,,2017,638,4103,理科,1,1
山东大学,生物科学类,,2017,623,7899,理科,1,1
山东大学,工商管理类,,2017,606,1228,文科,1,1
山东大学,法学类,,2017,633,5235,理科,1,1
山东大学,政治学类,,2017,600,1646,文科,1,1
山东大学,法语,,2017,600,1663,文科,1,1
山东大学,材料类,,2017,623,7880,理科,1,1
山东大学,预防医学,,2017,626,6936,理科,1,1
山东大学,翻译,,2017,600,1638,文科,1,1
山东大学,中国语言文学类,,2017,611,893,文科,1,1
山东大学,电气工程及其自动化,,2018,632,7099,理科,1,1
山东大学,英语,,2018,630,7535,理科,1,1
山东大学,软件工程,,2018,631,10899,理科,1,1
山东大学,英语,,2018,624,1553,文科,1,1
山东大学,药学类,（含药学、制药工程、临床药学）,2018,628,8138,理科,1,1
山东大学,建筑学,,2018,629,7948,理科,1,1
山东大学,数字媒体技术,,2018,628,8106,理科,1,1
山东大学,材料类,（金属材料工程、无机非金属材料工程、高分子材料与工程、材料成型及控制工程、材料物理、材料化学、包装工程）,2018,628,8123,理科,1,1
山东大学,临床医学,（五年制）,2018,637,5617,理科,1,1
山东大学,法学类,（法学）青岛校区,2018,628,1211,文科,1,1
山东大学,中国语言文学类,（汉语言文学）,2018,632,901,文科,1,1
山东大学,马克思主义理论,,2018,624,1527,文科,1,1
山东大学,土木类,（土木工程、水利水电工程、工程力学）,2018,628,8116,理科,1,1
山东大学,计算机科学与技术,（青岛校区）,2018,642,4480,理科,1,1
山东大学,口腔医学,（五年制（非西藏生源定藏就业））,2018,596,22231,理科,1,1
山东大学,公共管理类,（行政管理、公共事业管理）青岛校区,2018,625,1509,文科,1,1
山东大学,历史学类,（历史学、世界史、档案学、考古学、文物与博物馆学）,2018,626,1378,文科,1,1
山东大学,政治学类,（政治学与行政学、国际政治、科学社会主义）青岛校区,2018,625,1473,文科,1,1
山东大学,哲学类,（哲学）,2018,624,1555,文科,1,1
山东大学,工商管理类,（工商管理、市场营销、会计学、人力资源管理、国际商务）,2018,632,6890,理科,1,1
山东大学,英语,,2019,626,6665,理科,1,1
山东大学,英语,,2019,607,1548,文科,1,1
山东大学,软件工程,,2019,626,6671,理科,1,1
山东大学,机械类,（机械设计制造及其自动化、智能制造工程）,2019,622,7825,理科,1,1
山东大学,计算机类,（计算机科学与技术、人工智能）,2019,634,4648,理科,1,1
山东大学,公共管理类,（行政管理、公共事业管理）,2019,607,1606,文科,1,1
山东大学,能源动力类,（能源与动力工程、能源与环境系统工程）,2019,622,7825,理科,1,1
山东大学,土木类,（土木工程、水利水电工程、工程力学、城市地下空间工程）,2019,622,7825,理科,1,1
山东大学,微电子科学与工程,,2019,628,6090,理科,1,1
山东大学,网络空间安全,,2019,630,5582,理科,1,1
山东大学,数学类,（数学与应用数学、信息与计算科学、统计学、信息安全）,2019,638,3818,理科,1,1
山东大学,哲学类,（哲学）,2019,606,1691,文科,1,1
山东大学,数字媒体技术,,2019,623,7523,理科,1,1
山东大学,临床医学,（一体化）,2019,638,3818,理科,1,1
山东大学,新闻传播学类,（新闻学）,2019,622,7825,理科,1,1
山东大学,预防医学,（五年制）,2019,624,7219,理科,1,1
山东大学,临床医学,（儿科方向）,2019,630,5582,理科,1,1
山东大学,临床医学,（五年制）,2019,632,5073,理科,1,1
山东大学,药学类,（药学、临床药学）,2019,622,7825,理科,1,1
山东大学,外国语言文学类,（非英语，俄语、德语、法语、西班牙语、日语、朝鲜语）,2019,606,1691,文科,1,1
山东大学,朝鲜语,,2016,592,1607,文科,1,1
山东大学,电气工程及其自动化,,2016,652,4418,理科,1,1
山东大学,软件工程,,2016,640,7434,理科,1,1
山东大学,英语,,2016,644,6327,理科,1,1
山东大学,集成电路设计与集成系统,,2016,640,7434,理科,1,1
山东大学,英语,,2016,596,1240,文科,1,1
山东大学,考古学,,2016,592,1607,文科,1,1
山东大学,建筑学,（五年制）,2016,640,7434,理科,1,1
山东大学,公共管理类,（青岛校区）,2016,593,1511,文科,1,1
山东大学,临床医学,（五年制）,2016,652,4418,理科,1,1
山东大学,数字媒体技术,,2016,641,7161,理科,1,1
山东大学,法语,,2016,592,1607,文科,1,1
山东大学,自动化类,,2016,646,5821,理科,1,1
山东大学,物理学类,,2016,654,4015,理科,1,1
山东大学,微电子科学与工程,,2016,644,6327,理科,1,1
武汉大学,法学,,2017,630,206,文科,1,1
武汉大学,遥感科学与技术,,2017,652,2001,理科,1,1
武汉大学,电气工程及其自动化,,2017,656,1516,理科,1,1
武汉大学,口腔医学,,2017,657,1351,理科,1,1
武汉大学,软件工程,,2017,653,1811,理科,1,1
武汉大学,公共卫生与预防医学类,,2017,650,2137,理科,1,1
武汉大学,建筑类,,2017,654,1749,理科,1,1
武汉大学,经济学类,（含经济学基地班、金融工程、国际经济与贸易、财政学、金融学、保险学）,2017,631,195,文科,1,1
武汉大学,药学类,,2017,650,2130,理科,1,1
武汉大学,新闻传播学类,（含新闻学、广播电视学、广告学、传播学）,2017,656,1504,理科,1,1
武汉大学,护理学,,2017,574,32385,理科,1,1
武汉大学,理科试验班,,2017,659,1208,理科,1,1
武汉大学,工程力学,,2017,651,2030,理科,1,1
武汉大学,工商管理类,（含工商管理、市场营销、会计学、财务管理、人力资源管理）,2017,627,259,文科,1,1
武汉大学,政治学类,（含政治学与行政学、外交学）,2017,622,391,文科,1,1
武汉大学,临床医学,（“5+3”一体化）,2017,652,2018,理科,1,1
武汉大学,电子信息类,,2017,654,1778,理科,1,1
武汉大学,能源动力类,,2017,651,2039,理科,1,1
武汉大学,中国语言文学类,（含汉语言文学，汉语国际教育）,2017,626,292,文科,1,1
武汉大学,管理科学与工程类,（经管，含物流管理、工程管理）,2017,651,2096,理科,1,1
武汉大学,口腔医学,,2018,662,1457,理科,1,1
武汉大学,法学,,2018,651,175,文科,1,1
武汉大学,电气工程及其自动化,,2018,659,1879,理科,1,1
武汉大学,公共卫生与预防医学类,（含预防医学（五年）、全球健康学（四年））,2018,657,2050,理科,1,1
武汉大学,化学类,（含化学、应用化学）,2018,658,1924,理科,1,1
武汉大学,物理学类,（含物理学、材料物理、微电子科学与工程）,2018,659,1773,理科,1,1
武汉大学,公共管理类,（含行政管理、公共事业管理、劳动与社会保障）,2018,646,285,文科,1,1
武汉大学,经济学类,（含经济学、金融工程、国际经济与贸易、财政学、金融学、保险学）,2018,650,183,文科,1,1
武汉大学,哲学类,（含哲学、宗教学）,2018,644,338,文科,1,1
武汉大学,金融学类,（含金融学、经济学，基础学科拔尖学生培养试验计划）,2018,669,888,理科,1,1
武汉大学,心理学,,2018,656,2252,理科,1,1
武汉大学,建筑类,（含建筑学、城乡规划）,2018,657,2120,理科,1,1
武汉大学,护理学,（只录取明确填报有该专业志愿的考生）,2018,588,27409,理科,1,1
武汉大学,经济学类,（含经济学、金融工程、国际经济与贸易、财政学、金融学、保险学）,2018,666,1159,理科,1,1
武汉大学,工商管理类,（含工商管理、市场营销、会计学、财务管理、人力资源管理、物流管理、工程管理）,2018,660,1750,理科,1,1
武汉大学,轻工类,（含印刷工程、包装工程）,2018,656,2172,理科,1,1
武汉大学,工科试验班,（含机械设计制造及其自动化、金属材料工程、材料成型及控制工程、能源与动力工程、核工程与核技术、能源化学工程、自动化）,2018,658,1998,理科,1,1
武汉大学,水利类,（含水利水电工程、水文与水资源工程、港口航道与海岸工程、农业水利工程）,2018,656,2173,理科,1,1
武汉大学,社会科学试验班,（含信息管理与信息系统、图书馆学、档案学、编辑出版学、电子商务）,2018,644,324,文科,1,1
武汉大学,理科试验班,（含地理科学、人文地理与城乡规划、地理信息科学、环境工程、环境科学、土地资源管理）,2018,657,2083,理科,1,1
武汉大学,测绘类,（测绘工程、导航工程考）,2019,648,2275,理科,1,1
武汉大学,金融学类,（弘毅学堂数理经济与数理金融试验班，金融学、经济学，基础学科拔尖学生培养试验计划）,2019,662,953,理科,1,1
武汉大学,工商管理类,（工程管理、物流管理、工商管理、市场营销、会计学、财务管理、人力资源管理）,2019,649,2175,理科,1,1
武汉大学,外国语言文学类,（英语、翻译、法语、日语、俄语、德语）,2019,628,339,文科,1,1
武汉大学,工科试验班,（弘毅学堂，计算机科学与技术、机械类（先进制造）、土木类（国际工程），基础学科拔尖学生培养试验计划）,2019,660,1074,理科,1,1
武汉大学,化学类,（化学、应用化学）,2019,647,2343,理科,1,1
武汉大学,建筑类,（建筑学、城乡规划）,2019,648,2294,理科,1,1
武汉大学,电子信息类,（电子信息工程、通信工程、电波传播与天线、电子信息科学与技术、光电信息科学与工程、测控技术与仪器）,2019,652,1819,理科,1,1
武汉大学,历史学类,（历史学、世界史、考古学）,2019,629,313,文科,1,1
武汉大学,社会学类,（社会学、社会工作）,2019,627,368,文科,1,1
武汉大学,经济学类,（经济学、金融工程、国际经济与贸易、财政学、金融学、保险学）,2019,630,294,文科,1,1
武汉大学,计算机类,（计算机学院，计算机科学与技术、软件工程）,2019,655,1535,理科,1,1
武汉大学,社会科学试验班,（信息管理类，图书馆学、档案学、编辑出版学、信息管理与信息系统、电子商务）,2019,645,2706,理科,1,1
武汉大学,工科试验班,（动力与机械类，机械设计制造及其自动化、材料成型及控制工程、金属材料工程、能源与动力工程、能源化学工程、核工程与核技术）,2019,649,2175,理科,1,1
武汉大学,哲学类,（哲学、宗教学）,2019,628,332,文科,1,1
武汉大学,药学类,（药学、生物制药）,2019,645,2706,理科,1,1
武汉大学,水利类,（水利水电工程、水文与水资源工程、港口航道与海岸工程、农业水利工程）,2019,645,2706,理科,1,1
武汉大学,中国语言文学类,（汉语言文学、汉语国际教育）,2019,626,408,文科,1,1
武汉大学,经济学类,（经济学、金融工程、国际经济与贸易、财政学、金融学、保险学）,2019,655,1535,理科,1,1
武汉大学,政治学类,（政治学与行政学、外交学）,2019,627,368,文科,1,1
华中科技大学,物流管理,,2017,646,2803,理科,1,1
华中科技大学,通信工程,,2017,650,2196,理科,1,1
华中科技大学,公共事业管理,,2017,609,1005,文科,1,1
华中科技大学,预防医学,,2017,646,2752,理科,1,1
华中科技大学,软件工程,,2017,648,2532,理科,1,1
华中科技大学,电气工程及其自动化,,2017,654,1769,理科,1,1
华中科技大学,材料成型及控制工程,,2017,648,2446,理科,1,1
华中科技大学,临床医学,,2017,653,1898,理科,1,1
华中科技大学,环境工程,,2017,645,2926,理科,1,1
华中科技大学,自动化,,2017,651,2084,理科,1,1
华中科技大学,化学类,（含化学、应用化学）,2017,647,2683,理科,1,1
华中科技大学,新闻传播学类,（含新闻学、广播电视学、广告学）,2017,609,1006,文科,1,1
华中科技大学,数学类,（含数学与应用数学、数学与应用数学、信息与计算科学、统计学）,2017,649,2349,理科,1,1
华中科技大学,汉语国际教育,,2017,607,1140,文科,1,1
华中科技大学,城乡规划,,2017,646,2782,理科,1,1
华中科技大学,日语,,2017,607,1153,文科,1,1
华中科技大学,法学,,2017,609,998,文科,1,1
华中科技大学,信息管理与信息系统,,2017,647,2675,理科,1,1
华中科技大学,城乡规划,,2017,610,928,文科,1,1
华中科技大学,土木类,（含工程力学、土木工程、交通工程、工程管理）,2017,645,2920,理科,1,1
华中科技大学,软件工程,,2018,658,1999,理科,1,1
华中科技大学,临床医学,,2018,661,1574,理科,1,1
华中科技大学,预防医学,,2018,655,2374,理科,1,1
华中科技大学,电气工程及其自动化,,2018,661,1587,理科,1,1
华中科技大学,医学实验技术,（医学科学实验班）,2018,654,2530,理科,1,1
华中科技大学,日语,,2018,631,992,文科,1,1
华中科技大学,国际商务,（外语二学位）,2018,633,855,文科,1,1
华中科技大学,生物科学类,（生物技术、生物制药、生物科学（国家理科培养基地））,2018,654,2478,理科,1,1
华中科技大学,生物医学工程类,（生物信息学、生物信息学（基地班）、生物医学工程）,2018,654,2492,理科,1,1
华中科技大学,土木类,（土木工程、交通工程、工程管理、工程力学）,2018,654,2477,理科,1,1
华中科技大学,机械类,（机械设计制造及其自动化、工业工程、测控技术与仪器（精密类仪器））,2018,657,2115,理科,1,1
华中科技大学,自动化类,（自动化、测控技术与仪器、物流管理（物流系统工程））,2018,657,2003,理科,1,1
华中科技大学,自动化,（理工交叉创新实验班）,2018,659,1788,理科,1,1
华中科技大学,建筑类,（建筑学、城乡规划、风景园林）,2018,636,689,文科,1,1
华中科技大学,新闻传播学类,（新闻学、广播电视学、广告学）,2018,634,822,文科,1,1
华中科技大学,化学类,（化学、应用化学）,2018,654,2470,理科,1,1
华中科技大学,数学类,（数学与应用数学、信息与计算科学、统计学）,2018,654,2525,理科,1,1
华中科技大学,建筑类,（建筑学、城乡规划、风景园林）,2018,656,2247,理科,1,1
华中科技大学,物理学类,（物理学、应用物理学）,2018,656,2261,理科,1,1
华中科技大学,环境科学与工程类,（环境工程、给排水科学与工程、建筑环境与能源应用工程）,2018,654,2455,理科,1,1
华中科技大学,电气工程及其自动化,,2019,653,1723,理科,1,1
华中科技大学,经济学,（创新实验班）,2019,646,2565,理科,1,1
华中科技大学,生物科学类,（生物科学（登峰计划班）、生物技术、生物制药、生物科学（国家理科培养基地））,2019,647,2433,理科,1,1
华中科技大学,经济学类,（经济学（实验班）、经济统计学、国际经济与贸易）,2019,651,1933,理科,1,1
华中科技大学,数学类,（数学与应用数学、信息与计算科学、统计学）,2019,651,1933,理科,1,1
华中科技大学,临床医学,（五年制）,2019,653,1723,理科,1,1
华中科技大学,化学类,（化学、应用化学）,2019,650,2048,理科,1,1
华中科技大学,法学,,2019,615,966,文科,1,1
华中科技大学,管理科学与工程类,（信息管理与信息系统、物流管理）,2019,646,2565,理科,1,1
华中科技大学,电气工程及其自动化,（电气卓越计划实验班）,2019,655,1535,理科,1,1
华中科技大学,机械设计制造及其自动化,（机械卓越计划实验班）,2019,657,1332,理科,1,1
华中科技大学,计算机类,（网络空间安全、信息安全，“2+2”培养模式）,2019,656,1413,理科,1,1
华中科技大学,中国语言文学类,（汉语言文学、汉语国际教育）,2019,616,908,文科,1,1
华中科技大学,自动化,（理工交叉创新实验班）,2019,655,1535,理科,1,1
华中科技大学,国际商务,（外语二学位）,2019,619,740,文科,1,1
华中科技大学,集成电路设计与集成系统,（集成电路卓越计划实验班）,2019,655,1535,理科,1,1
华中科技大学,电子信息类,（电子信息工程、通信工程、电磁场与无线技术）,2019,655,1535,理科,1,1
华中科技大学,环境科学与工程类,（环境工程、给排水科学与工程、建筑环境与能源应用工程）,2019,645,2706,理科,1,1
华中科技大学,自动化类,（自动化、测控技术与仪器、物流管理（物流系统工程））,2019,653,1723,理科,1,1
华中科技大学,海洋工程类,（船舶与海洋工程、轮机工程）,2019,645,2706,理科,1,1
浙江工业大学,新闻传播学类,（含广告学、广播电视学专业）屏峰校区,2017,567,7323,文科,0,0
浙江工业大学,药学类,（含制药工程（化学制药）、制药工程（生物制药）、药物制剂、药学、中药学专业）屏峰校区,2017,590,22393,理科,0,0
浙江工业大学,计算机类,（按类招生，含计算机科学与技术、网络工程、软件工程、数字媒体技术、物联网工程专业）屏峰校区,2017,594,19824,理科,0,0
浙江工业大学,建筑类,（按类招生，含建筑学、城乡规划专业）屏峰校区,2017,589,22666,理科,0,0
浙江工业大学,机械类,（按类招生，含机械工程、过程装备与控制工程、车辆工程、能源与环境系统工程专业）屏峰校区,2017,594,20133,理科,0,0
浙江工业大学,化工与制药类,（化学工程类。含化学工程与工艺、应用化学、能源化学工程专业）屏峰校区,2017,590,22326,理科,0,0
浙江工业大学,土木类,（按类招生，含土木工程、给排水科学与工程）屏峰校区,2017,590,22269,理科,0,0
浙江工业大学,日语,,2017,566,7668,文科,0,0
浙江工业大学,材料类,（含材料科学与工程、高分子材料与工程专业）屏峰校区,2017,591,21799,理科,0,0
浙江工业大学,英语屏峰校区,,2017,589,22945,理科,0,0
浙江工业大学,土木类,（按类招生；含土木工程、给排水科学与工程）屏峰校区,2018,596,22275,理科,0,0
浙江工业大学,新闻传播学类,（含广告学、广播电视学专业）,2018,597,5853,文科,0,0
浙江工业大学,计算机类,（按类招生；含计算机科学与技术、网络工程、软件工程、数字媒体技术、物联网工程、数据科学与大数据技术专业）朝晖校区,2018,601,19616,理科,0,0
浙江工业大学,英语,（朝晖校区,2018,595,22721,理科,0,0
浙江工业大学,机械类,（按类招生；含机械工程、过程装备与控制工程、车辆工程、能源与环境系统工程专业）,2018,600,19994,理科,0,0
浙江工业大学,药学类,（按类招生；含制药工程、药物制剂、药学、中药学、生物制药专业）屏峰校区,2018,599,20635,理科,0,0
浙江工业大学,建筑类,（按类招生；含建筑学、城乡规划专业）,2018,596,22475,理科,0,0
浙江工业大学,材料类,（按类招生；含材料科学与工程、高分子材料与工程专业）屏峰校区,2018,597,21989,理科,0,0
浙江工业大学,化工与制药类,（按类招生；含化学工程与工艺、应用化学、能源化学工程专业）,2018,598,21268,理科,0,0
浙江工业大学,日语,（朝晖校区）,2018,595,6416,文科,0,0
浙江工业大学,材料类,（按类招生；含材料科学与工程、高分子材料与工程专业）屏峰校区,2019,589,22349,理科,0,0
浙江工业大学,土木类,（含土木工程、给排水科学与工程专业）屏峰校区,2019,587,23204,理科,0,0
浙江工业大学,物理学类,（含应用物理学、光电信息科学与工程专业）屏峰校区,2019,590,21801,理科,0,0
浙江工业大学,日语朝晖校区,,2019,578,6980,文科,0,0
浙江工业大学,英语朝晖校区,,2019,588,22648,理科,0,0
浙江工业大学,化工与制药类,（化学工程类，按类招生；含化学工程与工艺、应用化学、能源化学工程专业）屏峰校区,2019,589,22048,理科,0,0
浙江工业大学,机械类,（含机械工程、过程装备与控制工程、车辆工程、能源与环境系统工程专业）屏峰校区,2019,589,22065,理科,0,0
浙江工业大学,计算机类,（含计算机科学与技术、网络工程、软件工程、数字媒体技术、物联网工程、数据科学与大数据技术专业）屏峰校区,2019,594,19209,理科,0,0
浙江工业大学,药学类,（含制药工程、药物制剂、药学、中药学、生物制药专业）屏峰校区,2019,588,22767,理科,0,0
浙江工业大学,新闻传播学类,（含广告学、广播电视学专业）屏峰校区,2019,580,6331,文科,0,0
浙江工业大学,生物工程类,（含生物工程、生物技术专业）屏峰校区,2019,588,23043,理科,0,0
湖北大学,汉语言文学,,2017,574,5449,文科,0,0
湖北大学,日语,,2017,573,5779,文科,0,0
湖北大学,金融学,,2017,587,24275,理科,0,0
湖北大学,国际经济与贸易,,2017,574,5608,文科,0,0
湖北大学,经济学,,2017,583,26615,理科,0,0
湖北大学,葡萄牙语,,2017,580,28507,理科,0,0
湖北大学,地理信息科学,,2017,579,29280,理科,0,0
湖北大学,市场营销,,2017,580,28463,理科,0,0
湖北大学,英语,,2017,581,27561,理科,0,0
湖北大学,生物工程,,2017,579,29074,理科,0,0
湖北大学,法学,,2017,575,5231,文科,0,0
